YEAR,FACILITY_ID,AI_ID,PERMIT_TYPE,FACILITY_NAME,INDUSTRY_TYPE,NAICS_CODE,POLLUTANT,EMISSIONS (TONS),EMISSIONS (LB),COUNTY,ZIP_CODE,LONGITUDE,LATITUDE,-93.228638,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Cadmium,6.1817E-07,0.001236341,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Zinc,5.4125E-07,0.001082501,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Arsenic,5.40982E-07,0.001081964,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Nickel,4.0578E-07,0.000811559,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Beryllium,4.0576E-07,0.00081152,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Mercury,1.9326E-07,0.00038652,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Vanadium,2.145E-11,4.29E-08,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Cobalt,7.833E-13,1.5666E-09,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Propylene,0.0003045,0.609,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Formaldehyde,0.000143434,0.286867399,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Benzene,0.000110126,0.220251699,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Acetaldehyde,9.11327E-05,0.1822654,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Toluene,4.827E-05,0.096540063,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Xylenes (Mixed Isomers),0.00003364,0.06728,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Acrolein,0.00001092,0.02184,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,"1,3-Butadiene",2.1635E-06,0.004327,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Chromium (III),2.76073E-07,0.000552145,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,N-Hexane,1.679E-08,0.00003358,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Dichlorobenzenes,1.119E-11,2.238E-08,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,2-Methylnaphthalene,2.238E-13,4.476E-10,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Dimethylbenz(A)Anthracene,1.492E-13,2.984E-10,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,3-Methylcholanthrene,1.679E-14,3.358E-11,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Naphthalene,1.001E-05,0.020020011,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Phenanthrene,3.47E-06,0.00694,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Fluorene,3.446E-06,0.006892,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Fluoranthene,8.982E-07,0.0017964,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Acenaphthylene,5.972E-07,0.0011944,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Pyrene,5.642E-07,0.0011284,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Anthracene,2.207E-07,0.0004414,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Benz(A)Anthracene,1.983E-07,0.0003966,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Acenaphthene,1.676E-07,0.0003352,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,"Dibenzo(A,H)Anthracene",6.881E-08,0.00013762,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,"Benzo(G,H,I)Perylene",5.771E-08,0.00011542,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,"Indeno(1,2,3-C,D)Pyrene",4.426E-08,8.852E-05,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Chrysene,4.166E-08,8.332E-05,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Benzo(A)Pyrene,2.219E-08,4.438E-05,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Benzo(K)Fluoranthene,1.829E-08,3.658E-05,Ramsey,55113,-93.1638,45.0123,,
2011,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,92119,Benzo(B)Fluoranthene,1.17E-08,2.34E-05,Ramsey,55113,-93.1638,45.0123,,
2011,12300746,22891,D,Modern Press Inc,Manufacturing,323111,Volatile Organic Compounds,1.9,3800,Ramsey,55112,-93.1985,45.049,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Nitrogen Oxides,0.1595,319,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Carbon Monoxide,0.134,268,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,PM Primary,0.0234294,46.8588,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,PM10 Primary,0.0234294,46.8588,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,PM2.5 Primary,0.0194359,38.8718,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Volatile Organic Compounds,0.018773,37.546,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Ammonia,0.005104,10.208,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Sulfur Dioxide,0.000957,1.914,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Lead,7.975E-07,0.001595,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Zinc,0.00004626,0.09252,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Vanadium,0.000003669,0.007338,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Nickel,0.00000335,0.0067,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Cadmium,0.000001755,0.00351,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Copper,0.000001356,0.002712,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Manganese,6.061E-07,0.0012122,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Arsenic,0.000000319,0.000638,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Cobalt,0.000000134,0.000268,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Chromium (VI),8.932E-08,0.00017864,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Selenium,3.828E-08,0.00007656,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Beryllium,1.914E-08,0.00003828,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Mercury,1.34E-09,0.00000268,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,N-Hexane,0.002871,5.742,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Xylenes (Mixed Isomers),0.00024,0.48,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Formaldehyde,0.0001196,0.2392,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Ethylbenzene,0.00004,0.08,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Toluene,0.000005423,0.010846,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Benzene,0.00000335,0.0067,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Chromium (III),0.000002144,0.004288,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Dichlorobenzenes,0.000001914,0.003828,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,2-Methylnaphthalene,3.828E-08,0.00007656,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Dimethylbenz(A)Anthracene,2.552E-08,0.00005104,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,3-Methylcholanthrene,2.871E-09,0.000005742,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Naphthalene,0.000000973,0.001946,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Phenanthrene,2.712E-08,0.00005424,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Pyrene,7.975E-09,0.00001595,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Fluoranthene,4.785E-09,0.00000957,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Fluorene,4.466E-09,0.000008932,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Anthracene,3.828E-09,0.000007656,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Acenaphthene,2.871E-09,0.000005742,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Acenaphthylene,2.871E-09,0.000005742,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Benz(A)Anthracene,2.871E-09,0.000005742,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Benzo(B)Fluoranthene,2.871E-09,0.000005742,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Benzo(K)Fluoranthene,2.871E-09,0.000005742,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Chrysene,2.871E-09,0.000005742,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,"Indeno(1,2,3-C,D)Pyrene",2.871E-09,0.000005742,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,"Benzo(G,H,I)Perylene",1.914E-09,0.000003828,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,Benzo(A)Pyrene,1.914E-09,0.000003828,Ramsey,55126,-93.1219,45.0524,,
2011,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,"Dibenzo(A,H)Anthracene",1.914E-09,0.000003828,Ramsey,55126,-93.1219,45.0524,,
2011,12300617,,D,Molex Copper Flex Products Inc,Manufacturing,334412,Nitrogen Oxides,2.683,5366,Ramsey,55103,-93.09936887,44.96187013,,
2011,12300617,,D,Molex Copper Flex Products Inc,Manufacturing,334412,Carbon Monoxide,2.253,4506,Ramsey,55103,-93.09936887,44.96187013,,
2011,12300617,,D,Molex Copper Flex Products Inc,Manufacturing,334412,Volatile Organic Compounds,0.855,1710,Ramsey,55103,-93.09936887,44.96187013,,
2011,12300617,,D,Molex Copper Flex Products Inc,Manufacturing,334412,PM Primary,0.805,1610,Ramsey,55103,-93.09936887,44.96187013,,
2011,12300617,,D,Molex Copper Flex Products Inc,Manufacturing,334412,PM10 Primary,0.805,1610,Ramsey,55103,-93.09936887,44.96187013,,
2011,12300617,,D,Molex Copper Flex Products Inc,Manufacturing,334412,PM2.5 Primary,0.7486,1497.2,Ramsey,55103,-93.09936887,44.96187013,,
2011,12300617,,D,Molex Copper Flex Products Inc,Manufacturing,334412,Ammonia,0.086,172,Ramsey,55103,-93.09936887,44.96187013,,
2011,12300617,,D,Molex Copper Flex Products Inc,Manufacturing,334412,Sulfur Dioxide,0.016,32,Ramsey,55103,-93.09936887,44.96187013,,
2011,12300617,,D,Molex Copper Flex Products Inc,Manufacturing,334412,Lead,0.001,2,Ramsey,55103,-93.09936887,44.96187013,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Volatile Organic Compounds,5.186545,10373.09,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Nitrogen Oxides,0.119,238,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Carbon Monoxide,0.09996,199.92,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Ammonia,0.003808,7.616,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Sulfur Dioxide,0.000714,1.428,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,PM Primary,0.0006188,1.2376,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,PM10 Primary,0.0006188,1.2376,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,PM2.5 Primary,0.0005117,1.0234,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Lead,0.000000595,0.00119,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Zinc,0.00003451,0.06902,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Vanadium,0.000002737,0.005474,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Nickel,0.000002499,0.004998,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Cadmium,0.000001309,0.002618,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Copper,0.000001012,0.002024,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Manganese,4.522E-07,0.0009044,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Arsenic,0.000000238,0.000476,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Cobalt,9.996E-08,0.00019992,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Chromium (VI),6.664E-08,0.00013328,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Selenium,2.856E-08,0.00005712,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Beryllium,1.428E-08,0.00002856,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Mercury,9.996E-10,1.9992E-06,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Acetone,0.91,1820,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Methanol,0.55,1100,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Glycol Ethers,0.442,884,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,N-Hexane,0.252142,504.284,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,M-Xylene,0.2,400,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Toluene,0.190004046,380.008092,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Cyclohexane,0.001,2,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Formaldehyde,0.00008925,0.1785,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Benzene,0.000002499,0.004998,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Chromium (III),0.000001599,0.003198,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Dichlorobenzenes,0.000001428,0.002856,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,2-Methylnaphthalene,2.856E-08,0.00005712,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Dimethylbenz(A)Anthracene,1.904E-08,0.00003808,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,3-Methylcholanthrene,2.142E-09,0.000004284,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Naphthalene,7.259E-07,0.0014518,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Phenanthrene,2.023E-08,0.00004046,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Pyrene,5.95E-09,0.0000119,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Fluoranthene,3.57E-09,0.00000714,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Fluorene,3.332E-09,0.000006664,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Anthracene,2.856E-09,0.000005712,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Acenaphthene,2.142E-09,0.000004284,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Acenaphthylene,2.142E-09,0.000004284,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Benz(A)Anthracene,2.142E-09,0.000004284,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Benzo(B)Fluoranthene,2.142E-09,0.000004284,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Benzo(K)Fluoranthene,2.142E-09,0.000004284,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Chrysene,2.142E-09,0.000004284,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,"Indeno(1,2,3-C,D)Pyrene",2.142E-09,0.000004284,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,"Benzo(G,H,I)Perylene",1.428E-09,0.000002856,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,Benzo(A)Pyrene,1.428E-09,0.000002856,Ramsey,55102,-93.1164,44.9285,,
2011,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,42469,"Dibenzo(A,H)Anthracene",1.428E-09,0.000002856,Ramsey,55102,-93.1164,44.9285,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,PM Primary,184.9470726,369894.1452,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,PM10 Primary,125.8287206,251657.4412,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,PM2.5 Primary,105.2539971,210507.9942,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Volatile Organic Compounds,13.7247903,27449.5806,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Nitrogen Oxides,4.11462,8229.24,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Sulfur Dioxide,2.413551,4827.102,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Lead,0.37099,741.98,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Carbon Monoxide,0.3270953,654.1906,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Ammonia,0.012432,24.864,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Zinc,0.000075916,0.151832,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Vanadium,8.9355E-06,0.017871,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Nickel,5.4974E-06,0.0109948,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Cadmium,2.8796E-06,0.0057592,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Copper,2.2252E-06,0.0044504,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Manganese,9.948E-07,0.0019896,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Arsenic,5.2356E-07,0.00104712,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Cobalt,2.1992E-07,0.00043984,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Chromium (VI),1.466E-07,0.0002932,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Selenium,6.2827E-08,0.000125654,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Beryllium,3.1414E-08,0.000062828,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Mercury,3.2636E-09,6.5272E-06,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Methanol,0.806,1612,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Phenol,0.054,108,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Benzene,0.037808159,75.616317,Ramsey,55106,-93.06095261,44.96755284,,
2011,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,Toluene,0.031013209,62.026418,Ramsey,55106,-93.06095261,44.96755284,,
